guid,title,comments,Published status,body,
551,551,2,1,"A ROUGH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Laughs.) Ay! Hands up to De Wet.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE CITIZEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With a huge emerald muffler and shillelagh, calls.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;May the God above<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Send down a dove<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With teeth as sharp as razors<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To slit the throat<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Of the English dogs<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;That hanged our Irish leaders.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE CROPPY BOY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The rope noose round his neck, gripes in his issuing bowels with both hands.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I bear no hate to a living thing,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;But I love my country beyond the king.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;RUMBOLD, DEMON BARBER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Accompanied by two blackmasked assistants, advances with a gladstone bag which he opens.) Ladies and gents, cleaver purchased by Mrs Pearcy to slay Mogg. Knife with which Voisin dismembered the wife of a compatriot and hid remains in a sheet in the cellar, the unfortunate female’s throat being cut from ear to ear. Phial containing arsenic retrieved from the body of Miss Barron which sent Seddon to the gallows.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He jerks the rope, the assistants leap at the victim's legs and drag him downward, grunting : the croppy boy's tongue protrudes violently.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE CROPPY BOY Horhot ho hray ho rhother’s hest<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He gives up the ghost. A violent erection of the hanged sends gouts of sperm spouting through his death clothes on to the cobblestones. Mrs Bellingham, Mrs Yelverton Barry and the Honourable Mrs Mervy Talboys rush forward with their handkerchiefs to sop it up.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;RUMBOLD<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I’m near it myself. (He undoes the noose.) Rope which hanged the awful",
552,552,2,1,"rebel. Ten shillings a time as applied to His Royal Highness. (He plunges his head into the gaping belly of the hanged and draws out his head again clotted with coiled and smoking entrails.) My painful duty has now been done. God save the king!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;EDWARD THE SEVENTH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Dances slowly, solemnly, rattling his bucket and sings with soft contentment.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;On coronation day, on coronation day,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;O, won’t we have a merry time,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Drinking whisky, beer and wine!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Here. What are you saying about my king?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Throws up his hands.) O, this is too monotonous! Nothing. He wants my money and my life, though want must be his master, for some brutish empire of his. Money I haven’t. (He searches his pockets vaguely.) Gave it to someone.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Who wants your bleeding money?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Tries to move off.) Will some one tell me where I am least likely to meet these necessary evils? Ça se voit aussi à Paris. Not that I... But by Saint Patrick !...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The women's heads coalesce. Old Gummy Granny in sugarloaf hat appears seated on a toadstool, the deathflower of the potato blight on her breast.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Aha! I know you, gammer! Hamlet, revenge! The old sow that eats her farrow!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;OLD GUMMY GRANNY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Rocking to and fro.) Ireland’s sweetheart, the king of Spain’s daughter, alanna. Strangers im my house, bad manners to them! (She keens with banshee",
553,553,2,1,"woe.) Ochone! Ochone! Silk of the kine! (She wails.) You met with poor old Ireland and how does she stand?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How do I stand you? The hat trick! Where’s the third person of the Blessed Trinity? Soggarth Aroon? The reverend Carrion Crow.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CISSY CAFFREY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Shrill.) Stop them from fighting!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A ROUGH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Our men retreated.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Tugging at his belt.) I’ll wring the neck of any bugger says a word against my fucking king.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Terrified.) He said nothing. Not a word. A pure misunderstanding.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE CITIZEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Erin go hragh!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Major Tweedy and the Citizen exhibit to each other medals, decorations, trophies of war, wounds. Both salute with fierce hostility.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Go it, Harry. Do him one in the eye. He’s a proboer.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did I? When?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To the redcoats.) We fought for you in South Africa, Irish missile troops. Isn’t that history? Royal Dublin Fusiliers. Honoured by our monarch.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NAVVY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Staggering past.) O, yes. O, God, yes! O, make the kwawr a krowawr!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;O! Bo!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Casqued halberdiers in armour thrust forward a pentice of gutted spear points. Major Tweedy, moustached like Turko the terrible, in bearskin",
554,554,2,1,"cap with hackle plume and accoutrements, with epaulette, gilt chevrons and sabretache} his breast bright with medals, toes the line. He gives the pilgrim warrior's sign of the knights templars.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MAJOR TWEEDY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Growls gruffly.) Rorke’s Drift! Up, guards, and at them! Mahal shalal hashbaz.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I'll do him in.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Waves the crowd back.) Fair play, here. Make a bleeding butcher’s shop of the bugger.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Massed bands blare Garryowen and God save the king.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CISSY CAFFREY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;They’re going to fight. For me!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CUNTY KATE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The brave and the fair.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BIDDY THE CLAP<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Methinks yon sable knight will joust it with the best.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CUNTY KATE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Blushing deeply.) Nay, Madam. The gules doublet and merry Saint George for me!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The harlot’s cry from street to street Shall weave old Ireland’s windingsheet.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Loosening his belt, shouts.) I’ll wring the neck of any fucking bastard says a word against my bleeding fucking king.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Shakes Cissy Caffrey’s shoulders.) Speak, you! Are you struck dumb? You",
555,555,2,1,"are the link between nations and generations. Speak, woman, sacred life giver!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CISSY CAFFREY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Alarmed, seizes Private Carr's sleeve.) Amn’t I with you? Amn’t I your girl? Cissy’s your girl. (She cries.) Police!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Ecstatically, to Cissy Caffrey.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;White thy fambles, red thy gan And thy quarrons dainty is.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;VOICES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Police!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;DISTANT VOICES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Dublin’s burning! Dublin’s burning! On fire, on fire!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Brimstone fires spring up. Dense clouds roll past. Heavy Gatling guns boom. Pandemonium. Troops deploy. Gallop of hoofs. Artillery. Hoarse commands. Bells clang. Backers shout. Drunkards bawl Whores screech. Foghorns hoot. Cries of valour. Shrieks of dying. Pikes clash on cuirasses. Thieves rob the slain. Birds of prey, winging from tbe sea, rising from marshlands, swooping from eyries, hover screaming, gannets, cormorants, vultures, goshawks, climbing woodcocks, peregrines, merlins, blackgrouse, sea eagles, gulls, albatrosses, barnacle geese. The midnight sun is darkened. The earth trembles. The dead of Dublin from Prospect and Mount Jerome in white sheepskin overcoats and black goatfell cloaks arise and appear to many. A chasm opens with a noisless yawn. Tom Rochford, winner in athlete’s singlet and breeches, arrives at the head of the national hurdle handicap and leaps into the void. He is followed by a race of runners and leapers. In wild attitudes they spring from the brink. Their bodies plunge. Factory lasses with fancy clothes toss redhot Yorkshire baraabombs. Society ladies lift their skirts above their heads to protect themselves. Laughing witches in red cutty sarks ride through the air on broomsticks. Quakerlyster plasters blisters. It rains dragon’s teeth. Armed heroes spring up from furrows. They exchange in amity",
556,556,2,1,"the pass of knights of the red cross and fight duels with cavalry sabres : Wolfe Tome against Henry Grattan, Smith O’Brien against Daniel O’Connell, Michael Davitt against Isaac Butt, Justin M’Carthy against Parnell, Arthur Griffith against John Redmond, John O’Leary against Lear O’Johnny, Lord Edward Fitzgerald against Lord Gerald Fitzedward, The O’Donoghue of the Glens against The Glens of The Donoghue. On an eminence, the centre of the earth, rises the field altar of Saint Barbara. Black candles rise from its gospel and epistle horns. From the high barbacans of the tower two shafts of light fall on the smokepalled altarstone. On the altarstone Mrs Mina Purefoy, goddess of unreason, lies, naked, fettered, a chalice resting on her swollen belly. Father Malachi O’Flynn in a long petticoat and reversed chasuble, his two left feet back to the front, celebrates camp mass. The Reverend Mr Hugh C Haines Love M. A. in a plain cassock and mortar board, his head and collar back to the front, holds over the celebrant’s head an open umbrella.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FATHER MALACHI O’FLYNN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Introibo ad altare diaboli.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE REVEREND MR HAINES LOVE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To the devil which hath made glad my young days.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FATHER MALACHI O’FLYNN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Takes from the chalice and elevates a blooddripping host.) Corpus Meum.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE REVEREND MR HAINES LOVE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Raises high behind the celebrant’s petticoats, revealing his grey bare hairy buttocks between which a carrot is stuck.) My body.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE VOICE OF ALL THE DAMNED<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Htengier Lnetopinmo Dog Drol eht rof, Aiulella!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(From on high the voice of Adonai calls.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ADONAI<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Dooooooooooog!",
557,557,2,1,"THE VOICE OF ALL THE BLESSED<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Alleluia, for the Lord God Omnipotent reigneth!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(From on high the voice of Adonai calls.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ADONAI<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Goooooooooood!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In strident discord peasants and townsmen of Orange and Green factions sing Kick the Pope and Daily, daily sing to Mary.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With ferocious articulation.) I’ll do him in, so help me fucking Christ! I’ll wring the bastard fucker’s bleeding blasted fucking windpipe!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;OLD GUMMY GRANNY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Thrusts a dagger towards Stephen's hand.) Remove him, acushla. At 8.35 a.m. you will be in heaven and Ireland will be free. (She prays.) O good God, take him!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Runs to Lynch.) Can’t you get him away?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;LYNCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He likes dialectic, the universal language. Kitty! (To Bloom.) Get him away, you. He won’t listen to me.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He drags Kitty away.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Points.) Exit Judas. Et laqueo se suspendit.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Runs to Stephen.) Come along with me now before worse happens. Here’s your stick.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Stick, no. Reason. This feast of pure reason.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CISSY CAFFREY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Pulling Private Carr.) Come on, you’re boosed. He insulted me but I forgive him. (Shouting in his ear.) I forgive him for insulting me.",
558,558,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Over Stephen’s shoulder.) Yes, go. You see he’s incapable.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Breaks loose.) I’ll insult him.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He rushes towards Stephen, fists outstretched, and strikes him in the face. Stephen totters, collapses, falls stunned. He lies prone, his face to the sky, his hat rolling to the wall. Bloom follows and picks it up.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MAJOR TWEEDY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Loudly.) Carbine in bucket! Cease fire! Salute!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE RETRIEVER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Barking furiously.) Ute ute ute ute ute ute ute ute.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE CROWD<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Let him up! Don’t strike him when he’s down! Air! Who? The soldier hit him. He’s a professor. Is he hurted? Don’t manhandle him! he’s fainted!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The retriever, nosing on the fringe of the crowd, barks noisily.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A HAG<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What call had the redcoat to strike the gentleman and he under the influence. Let them go and fight the Boers!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE BAWD<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Listen to who’s talking! Hasn’t the soldier a right to go with his girl? He gave him the coward's blow.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(They grab at each other's hair, claw at each other and spit.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE RETRIEVER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Barking.) Wow wow wow.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Shoves them back, loudly.) Get back, stand back!",
559,559,2,1,"PRIVATE COMPTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Tugging his comrade.) Here bugger off, Harry. There’s the cops! (Two raincaped watch, tall, stand in the group.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FIRST WATCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What’s wrong here?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;We were with this lady and he insulted us and assaulted my chum. (The retriever harks.) Who owns the bleeding tyke?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CISSY CAFFREY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With expectation.) Is he bleeding?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A MAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Rising from his knees.) No. Gone off. He’ll come to all right.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Glances sharply at the man.) Leave him to me. I can easily...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;SECOND WATCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Who are you? Do you know him?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Lurches towards the watch.) He insulted my lady friend.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Angrily.) You hit him without provocation. I’m a witness. Constable, take his regimental number.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;SECOND WATCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I don’t want your instructions in the discharge of my duty.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Pulling his comrade.) Here, bugger off, Harry. Or Bennett’ll have you in the lockup.",
560,560,2,1,"PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Staggering as he is pulled away.) God fuck old Bennett! He’s a whitearsed bugger. I don't give a shit for him.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FIRST WATCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Taking out his notebook.) What’s his name?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Peering over the crowd.) I just see a car there. If you give me a hand a second, sergeant...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FIRST WATCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Name and address.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Corny Kelleher, weepers round his hat, a death wreath in his hand, appears among the bystanders.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Quickly.) O, the very man! (He whispers.) Simon Dedalus’ son. A bit sprung. Get those policemen to move those loafers back.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;SECOND WATCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Night, Mr Kelleher.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CORNY KELLEHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To the watch, with drawling eye) That’s all right. I know him. Won a bit on the races. Gold cup. Throwaway. (He laughs.) Twenty to one. Do you follow me?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FIRST WATCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Turns to the crowd.) Here, what are you all gaping at? Move on out of<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;that.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The crowd disperses slowly, muttering, down the lane.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CORNY KELLEHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Leave it to me, sergeant. That 'll be all right. (He laughs, shaking his head.) We were often as bad ourselves, ay or worse. What? Eh, what?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FIRST WATCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Laughs.) I suppose so.",
